;;;;;;Taux EUR/USD:;$1,10;;;;PRIX PUBLIC;;;PRIX PRO;;; PRIX FRANCHISE ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Référence;Ref fournisseur;Fournisseur;PRODUITS;Libellé d'origine;UNIT;PMP ACHAT HT $;PMP ACHAT HT €;Port;PAHT+FRAIS;PAHT+FRAIS;PV PUBLIC HT;MARGE % PRIX PUBLIC; PV PUBLIC TTC ;Prix PRO;Remise CLUB;Marge/ PRIX CLUB; Prix FRANCHISE ;Remise FRANCHISE;Marge FRANCHISE;POIDS Net;"POIDSBrut";Famille Produit;Dimensions;Code Compta;Description;Photos;TVA;Code EAN;Date arrivée catalogue;M3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1445;;TOP ASIA;BALLON PAILLE BLEU;BALLON PAILLE VIOLET;PIECE;$0,78;0,71 €;15%;0,82 €;0,82 €;3,70 €;77,96%; 4,44 € ;2,96 €;-20,00%;72,45%; 2,78 € ;-25,00%;69,07%;0,15;0,17;MÉTHODES DOUCES;;707600;Elément indispensable en cours collectifs de renforcement musculaire et en Pilates, ce ballon paille souple et léger amène une multitude de variations aux mouvements effectués au quotidien ! Fait travailler la stabilité, l’équilibre, la résistance, la coordination, et peut être également une adaptation utile pour les mouvements Pilates.;;20,00%;3760223790344;août-13;0,00089378;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1449;;TOP ASIA;BALLON PAILLE GRIS;AEROBIC BALL 20CM;PIECE;$0,78;0,71 €;15%;0,82 €;0,82 €;3,70 €;77,96%; 4,44 € ;2,96 €;-20,00%;72,45%; 2,78 € ;-25,00%;69,07%;0,15;0,17;MÉTHODES DOUCES;;707600;Elément indispensable en cours collectifs de renforcement musculaire et en Pilates, ce ballon paille souple et léger amène une multitude de variations aux mouvements effectués au quotidien ! Fait travailler la stabilité, l’équilibre, la résistance, la coordination, et peut être également une adaptation utile pour les mouvements Pilates.;;20,00%;3760223794311;août-16;0,00089378;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3616;14.2638.03;AXESS;BANC PENDERIE DOUBLE FACE 1,6M;Banc penderie double face 1,6M;PIECE;;264,00 €;;264,00 €;264,00 €;520,00 €;49,23%; 624,00 € ;494,00 €;-5,00%;46,56%; 468,00 € ;-10,00%;40,62%;;55,00;ÉQUIPEMENT;1600 _ 770 _ 400mm;707600;"Banc penderie double avec patères. Porte chaussures. Construction robuste en tube carré avec revêtement résistant. Assise en lattes. Structure métallique recouverte de peinture anticorrosion. Montage facile.";;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3617;14.2638.05;AXESS;BANC PENDERIE DOUBLE FACE 2M;Banc penderie double face 2M;PIECE;;292,00 €;;292,00 €;292,00 €;550,00 €;46,91%; 660,00 € ;522,50 €;-5,00%;44,11%; 495,00 € ;-10,00%;37,91%;;64,20;ÉQUIPEMENT;2000 _ 770 _ 400mm;707600;"Banc penderie double avec patères. Porte chaussures. Construction robuste en tube carré avec revêtement résistant. Assise en lattes. Structure métallique recouverte de peinture anticorrosion. Montage facile.";;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3618;14.2631.03;AXESS;BANC PENDERIE SIMPLE FACE 1,6M;Banc penderie simple face 1,6M;PIECE;;160,30 €;;160,30 €;160,30 €;305,00 €;47,44%; 366,00 € ;289,75 €;-5,00%;44,68%; 274,50 € ;-10,00%;38,53%;;35,00;ÉQUIPEMENT;1600 _ 400 _ 400mm;707600;Banc penderie avec patères. Porte chaussures. Construction robuste en tube carré avec revêtement résistant. Assise en lattes. Strucutre métallique recouverte de peinture anticorrosion. Montage facile.;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3619;14.2631.05;AXESS;BANC PENDERIE SIMPLE FACE 2M;Banc penderie simple face 2M;PIECE;;174,30 €;;174,30 €;174,30 €;315,00 €;44,67%; 378,00 € ;299,25 €;-5,00%;41,75%; 283,50 € ;-10,00%;35,28%;;39,10;ÉQUIPEMENT;2000 _ 400 _ 400mm;707600;Banc penderie avec patères. Porte chaussures. Construction robuste en tube carré avec revêtement résistant. Assise en lattes. Strucutre métallique recouverte de peinture anticorrosion. Montage facile.;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4014;550810;REEBOK;BANC PRO REEBOK;;PIECE;;90,00 €;;90,00 €;90,00 €;180,00 €;50,00%; 216,00 € ;162,00 €;-10,00%;44,44%; 162,00 € ;-10,00%;41,52%;;14,00;MUSCULATION;;707100;;;20,00%;3760223790689;août-15;0,055333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3827;14.2633.07;AXESS;BANC VESTIAIRE 1,2M;Banc vestiaire 1,2M;PIECE;;66,60 €;;66,60 €;66,60 €;159,00 €;58,11%; 190,80 € ;143,10 €;-10,00%;53,46%; 135,15 € ;-15,00%;48,13%;;11,70;ÉQUIPEMENT;1200 _ 400 _ 400mm;707600;Banc vestiaire avec assise 3 lames en bois et structure en métal. Construction robuste, en tube carré avec revêtement résistant;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3620;14.2633.09;AXESS;BANC VESTIAIRE 1,5M;Banc vestiaire 1,5M;PIECE;;73,15 €;;73,15 €;73,15 €;169,00 €;56,72%; 202,80 € ;152,10 €;-10,00%;51,91%; 143,65 € ;-15,00%;46,40%;;15,10;ÉQUIPEMENT;1500 _ 400 _ 400m;707600;Banc vestiaire avec assise 3 lames en bois et structure en métal. Construction robuste, en tube carré avec revêtement résistant;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3621;14.2633.12;AXESS;BANC VESTIAIRE 2M;Banc vestiaire 2M;PIECE;;89,10 €;;89,10 €;89,10 €;180,00 €;50,50%; 216,00 € ;162,00 €;-10,00%;45,00%; 153,00 € ;-15,00%;38,70%;;18,20;ÉQUIPEMENT;2000 _ 400 _ 400m;707600;Banc vestiaire avec assise 3 lames en bois et structure en métal. Construction robuste, en tube carré avec revêtement résistant;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1548;;WOHLSTAND;BANDE LATEX (LOT DE 3);BANDE LATEX (LOT DE 3);LOT DE 3;$2,68;2,44 €;15%;2,80 €;2,80 €;9,20 €;69,55%; 11,04 € ;6,67 €;-27,50%;57,99%; 6,44 € ;-30,00%;54,20%;0,27;0,28;MÉTHODES DOUCES;Longueur de la bande: 120cm;707600;"Ces bandes latex (lot de 3) sont idéales pour le travail du renforcement musculaire grâce à leurs différentes résistances.La largeur de la bande leur permet de rester confortable sur les zones de contact avec le corps.";;20,00%;3760223791068;août-13;0,000664063;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1726;;WOHLSTAND;BANDE LATEX ROULEAU LIGHT 25M;ELASTIC BAND ROLLER Light;PIECE;$10,10;9,18 €;15%;10,56 €;10,56 €;35,45 €;70,21%; 42,54 € ;33,68 €;-5,00%;68,65%; 31,91 € ;-10,00%;65,16%;1,04;1,12;MÉTHODES DOUCES;;707600;"La bande latex est une bande de résistance en latex, au format économique, facile à découper en fonction des exercices, de la longueur souhaitée et de vos objectifs.Les bandes latex sont idéales pour tous types de cours de renforcement musculaire, pour la proprioception, la rééducation, la thérapie, le Pilates.La largeur de la bande lui permet de rester confortable sur les zones de contact avec le corps.";;20,00%;3760223791297;août-13;0,00405;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1727;;WOHLSTAND;BANDE LATEX ROULEAU MEDIUM 25M;ELASTIC BAND ROLLER Medium;PIECE;$13,25;12,05 €;15%;13,85 €;13,85 €;37,95 €;63,50%; 45,54 € ;36,05 €;-5,00%;61,58%; 34,16 € ;-10,00%;57,31%;1,35;1,45;MÉTHODES DOUCES;;707600;"La bande latex est une bande de résistance en latex, au format économique, facile à découper en fonction des exercices, de la longueur souhaitée et de vos objectifs.Les bandes latex sont idéales pour tous types de cours de renforcement musculaire, pour la proprioception, la rééducation, la thérapie, le Pilates.La largeur de la bande lui permet de rester confortable sur les zones de contact avec le corps.";;20,00%;3760223791303;août-13;0,004212;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3491;;WOHLSTAND;BANDE LATEX ROULEAU STRONG 25M;ELASTIC BAND ROLLER Strong;PIECE;$16,55;15,05 €;15%;17,30 €;17,30 €;40,45 €;57,23%; 48,54 € ;38,43 €;-5,00%;54,97%; 36,41 € ;-10,00%;49,97%;1,69;1,78;MÉTHODES DOUCES;;707600;"La bande latex est une bande de résistance en latex, au format économique, facile à découper en fonction des exercices, de la longueur souhaitée et de vos objectifs.Les bandes latex sont idéales pour tous types de cours de renforcement musculaire, pour la proprioception, la rééducation, la thérapie, le Pilates.La largeur de la bande lui permet de rester confortable sur les zones de contact avec le corps.";;20,00%;3760223791921;août-14;0,0044;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2902;1241-40;WOHLSTAND;BANDES LESTEES CHEVILLE 2X0,5KG;ANKLE WEIGHT 2x0,5Kg;PAIRE;$2,46;2,24 €;15%;2,57 €;2,57 €;6,39 €;59,75%; 7,67 € ;5,43 €;-15,00%;52,65%; 5,11 € ;-20,00%;47,04%;1;1,05;FITNESS;;707600;Les bandes lestées cheville sont un outil de lest pour accentuer l'effet de vos mouvements à la cheville. Utilisées en renforcement musculaire. Nouvelle forme ergonomique facilitant les mouvements.;;20,00%;3760223792287;août-14;0,0017296;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1450;1241-40;WOHLSTAND;BANDES LESTEES CHEVILLE 2X1KG;ANKLE WEIGHT 2x1Kg;PAIRE;$3,62;3,29 €;15%;3,78 €;3,78 €;8,89 €;57,43%; 10,67 € ;7,11 €;-20,00%;46,79%; 6,67 € ;-25,00%;40,25%;2;2,10;FITNESS;;707600;Les bandes lestées cheville sont un outil de lest pour accentuer l'effet de vos mouvements à la cheville. Utilisées en renforcement musculaire. Nouvelle forme ergonomique facilitant les mouvements.;;20,00%;3760223793581;août-13;0,003744;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1969;;RISING;BANDES LESTEES POIGNET 2X0,25KG;WRIST WEIGHT 2x0,25Kg;PAIRE;$1,70;1,55 €;15%;1,78 €;1,78 €;7,00 €;74,61%; 8,40 € ;5,25 €;-25,00%;66,15%; 4,90 € ;-30,00%;61,82%;0,5;0,55;FITNESS;;707600;Les bandes lestées poignet sont un outil de lest pour accentuer l'effet de vos mouvements au poignet. Nouvelle forme ergonomique facilitant les mouvements, avec trou pour le pouce, plus sûre lors de l’exécution des mouvements rapides.;;20,00%;3760223793741;août-16;0,00063365;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1451;;RISING;BANDES LESTEES POIGNET 2X0,5KG;WRIST WEIGHT 2x0,5Kg;PAIRE;$1,90;1,73 €;15%;1,99 €;1,99 €;8,75 €;77,30%; 10,50 € ;6,56 €;-25,00%;69,73%; 6,13 € ;-30,00%;65,86%;1;1,05;FITNESS;;707600;Les bandes lestées poignet sont un outil de lest pour accentuer l'effet de vos mouvements au poignet. Nouvelle forme ergonomique facilitant les mouvements, avec trou pour le pouce, plus sûre lors de l’exécution des mouvements rapides.;;20,00%;3760223792294;août-13;0,000805;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4037;610065;AMAYA;BANDES LESTEES POIGNET/CHEVILLE 0,5KG;;PAIRE;;3,56 €;10%;3,92 €;3,92 €;7,90 €;50,40%; 9,48 € ;7,11 €;-10,00%;44,88%; 6,72 € ;-15,00%;38,57%;;1,00;FITNESS;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4039;610067;AMAYA;BANDES LESTEES POIGNET/CHEVILLE 1,5KG;;PAIRE;;6,15 €;10%;6,77 €;6,77 €;13,00 €;47,96%; 15,60 € ;11,70 €;-10,00%;42,18%; 11,05 € ;-15,00%;35,56%;;3,00;FITNESS;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4038;610066;AMAYA;BANDES LESTEES POIGNET/CHEVILLE 1KG;;PAIRE;;5,06 €;10%;5,57 €;5,57 €;11,00 €;49,38%; 13,20 € ;9,90 €;-10,00%;43,75%; 9,35 € ;-15,00%;37,31%;;2,00;FITNESS;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4040;610068;AMAYA;BANDES LESTEES POIGNET/CHEVILLE 2KG;;PAIRE;;7,91 €;10%;8,71 €;8,71 €;17,00 €;48,79%; 20,40 € ;15,30 €;-10,00%;43,10%; 14,45 € ;-15,00%;36,58%;;4,00;FITNESS;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;;GYMWAY;BARRE COMPETITION FEMME 201CM, 1200LBS;;PIECE;$150,00;136,36 €;15%;156,82 €;156,82 €;349,00 €;55,07%; 418,80 € ;314,10 €;-10,00%;50,07%; 296,65 € ;-15,00%;44,35%;15;16,00;CROSS TRAINING;;707600;;;20,00%;3760223794120;août-16;0,034684;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;;GYMWAY;BARRE COMPETITION HOMME 220CM, 1500LBS;;PIECE;$155,00;140,91 €;15%;162,05 €;162,05 €;369,00 €;56,09%; 442,80 € ;332,10 €;-10,00%;51,21%; 313,65 € ;-15,00%;45,62%;20;21,00;CROSS TRAINING;;707600;;;20,00%;3760223794113;août-16;0,034684;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3407;;KYLIN;BARRE CROSS TRAINING FEMME 25MM;WOMEN CROSSFIT BAR;PIECE;$43,00;39,09 €;15%;44,95 €;44,95 €;160,00 €;71,90%; 192,00 € ;140,00 €;-12,50%;67,89%; 132,00 € ;-17,50%;64,15%;15;16,00;CROSS TRAINING;Taille : 25mm;707600;"Barre idéale pour l'entraînement intensif de type crossfit : facilité de rotation pour le levage olympique, solidité importante. Adaptée pour des disques de 51mm de diamètre.";;20,00%;3760223792317;août-14;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3408;;KYLIN;BARRE CROSS TRAINING HOMME 28MM;MEN CROSSFIT BAR;PIECE;$66,40;60,36 €;15%;69,42 €;69,42 €;190,00 €;63,46%; 228,00 € ;166,25 €;-12,50%;58,24%; 156,75 € ;-17,50%;53,38%;20;21,00;CROSS TRAINING;Taille : 28mm;707600;"Barre idéale pour l'entraînement intensif de type crossfit : facilité de rotation pour le levage olympique, solidité importante. Adaptée pour des disques de 51mm de diamètre.";;20,00%;3760223791495;août-14;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1452;1114-23;KYLIN;BARRE CURL EZ 120CM;CURL BAR EZ 120CM;PIECE;$19,70;17,91 €;15%;20,60 €;20,60 €;64,00 €;67,82%; 76,80 € ;56,00 €;-12,50%;63,22%; 52,80 € ;-17,50%;58,94%;9,5;10,50;MUSCULATION;Longueur: 120cm, Diamètre: 50mm;707600;"Barre de curl EZ conçue pour les entraînements de musculation intensive.Confort garanti grâce à une prise de main large et une aisance au niveau des poignets.Utilisée pour les mouvements de flexion et d'extension des coudes.";;20,00%;3760223792324;août-13;0,012;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1537;;WOHLSTAND;BARRE D'INITIATION A L'HALTEROPHILIE;;PIECE;$22,60;20,55 €;15%;23,63 €;23,63 €;85,72 €;72,44%; 102,86 € ;66,43 €;-22,50%;64,43%; 62,15 € ;-27,50%;59,98%;7,9;8,60;CROSS TRAINING;Longueur: 200cm. Diamètre: 28mm.;707600;;;20,00%;3760223792331;févr-16;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2450;410700;AMAYA;BARRE D'OBSTACLE 1,2M;BARRE D'OBSTACLE 1,2M;PIECE;;1,69 €;10%;1,86 €;1,86 €;3,10 €;40,12%; 3,72 € ;3,10 €;;40,12%;3,10 €;;36,97%;;0,35;COACHING;1,2m;707600;La barre d'obstacle permet la construction de parcours d'entraînement pour un travail cardio, ludique à travers le saut. Complément du kit d'obstacle.;;20,00%;;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2451;410800;AMAYA;BARRE D'OBSTACLE 1,6M;BARRE D'OBSTACLE 1,6M;PIECE;;2,25 €;10%;2,48 €;2,48 €;4,10 €;39,63%; 4,92 € ;4,10 €;;39,63%;4,10 €;;36,46%;;0,25;COACHING;1,6m;707600;La barre d'obstacle permet la construction de parcours d'entraînement pour un travail cardio, ludique à travers le saut. Complément du kit d'obstacle.;;20,00%;;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2333;410600;AMAYA;BARRE D'OBSTACLE 1M;BARRE D'OBSTACLE 1M;PIECE;;1,43 €;10%;1,57 €;1,57 €;2,60 €;39,71%; 3,12 € ;2,60 €;;39,71%;2,60 €;;36,54%;;0,15;COACHING;1m;707600;La barre d'obstacle permet la construction de parcours d'entraînement pour un travail cardio, ludique à travers le saut. Complément du kit d'obstacle.;;20,00%;;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693;610 095;AMAYA;BARRE DE POLE DANCE FIXE;Fixed Pole dance;PIECE;;98,55 €;10%;108,41 €;108,41 €;213,48 €;49,22%; 256,18 € ;176,12 €;-17,50%;38,45%; 165,45 € ;-22,50%;31,03%;;17;FITNESS;Taille réglable de 2,40 à 3m.;707600;Matière: acier chromé.;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2694;610 096;AMAYA;BARRE DE POLE DANCE ROTATIVE;Rotating Pole dance;PIECE;;90,00 €;10%;99,00 €;99,00 €;246,68 €;59,87%; 296,01 € ;215,84 €;-12,50%;54,13%; 203,51 € ;-17,50%;48,79%;;18;FITNESS;Taille réglable de 2,40 à 3m.;707600;Matière: acier chromé.;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2359;;WOHLSTAND;BARRE KIT PUMP RENFORCEE;;PIECE;$5,90;5,36 €;15%;6,17 €;6,17 €;14,50 €;57,46%; 17,40 € ;12,33 €;-15,00%;49,95%; 11,96 € ;-17,50%;45,72%;1,73;1,83;FITNESS;;707600;;;20,00%;3760223793703;août-16;0,00334314;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2300;610000;AMAYA;BARRE LESTEE 2;;PIECE;;8,63 €;10%;9,49 €;9,49 €;16,50 €;42,50%; 19,80 € ;15,68 €;-5,00%;39,47%; 14,85 € ;-10,00%;32,75%;;2,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2301;610001;AMAYA;BARRE LESTEE 3;;PIECE;;10,65 €;10%;11,72 €;11,72 €;20,20 €;42,00%; 24,24 € ;19,19 €;-5,00%;38,95%; 18,18 € ;-10,00%;32,17%;;3,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2302;610002;AMAYA;BARRE LESTEE 4;;PIECE;;11,93 €;10%;13,12 €;13,12 €;22,50 €;41,70%; 27,00 € ;21,38 €;-5,00%;38,63%; 20,25 € ;-10,00%;31,81%;;4,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303;610003;AMAYA;BARRE LESTEE 5;;PIECE;;13,80 €;10%;15,18 €;15,18 €;26,00 €;41,62%; 31,20 € ;24,70 €;-5,00%;38,54%; 23,40 € ;-10,00%;31,71%;;5,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2337;610004;AMAYA;BARRE LESTEE 6;;PIECE;;15,53 €;10%;17,08 €;17,08 €;29,50 €;42,11%; 35,40 € ;28,03 €;-5,00%;39,06%; 26,55 € ;-10,00%;32,29%;;6,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2338;610005;AMAYA;BARRE LESTEE 7;;PIECE;;17,25 €;10%;18,97 €;18,97 €;33,00 €;42,51%; 39,60 € ;31,35 €;-5,00%;39,49%; 29,70 € ;-10,00%;32,76%;;7,00;FITNESS;;707600;;;20,00%;;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1458;1114-22;WOHLSTAND;BARRE LYRE TRICEPS ;OLYMPIC TRICEPS BAR;PIECE;$25,50;23,18 €;15%;26,66 €;26,66 €;75,00 €;64,45%; 90,00 € ;67,50 €;-10,00%;60,51%; 63,75 € ;-15,00%;55,98%;12;13,00;MUSCULATION;Longueur: 87cm, Diamètre: 51mm;707600;Barre lyre triceps, barre utilisée pour le travail des biceps-triceps. Pratique pour l'enchaînement d'exercices par la méthode de travail super 7. Prise en main facile.;;20,00%;3760223791501;août-13;0,0241408;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2986;;KYLIN;BARRE OLYMPIQUE DROITE 1,50M;STRAIGHT OLYMPIC BAR 1,50M;PIECE;$31,00;28,18 €;15%;32,41 €;32,41 €;115,00 €;71,82%; 138,00 € ;86,25 €;-25,00%;62,42%; 80,50 € ;-30,00%;57,62%;12;12,80;MUSCULATION;Longueur: 150cm, Diamètre: 50mm, Charge maximale: 350kg;707600;"Barre olympique droite chromée pour les entraînements de musculation intensive.Utilisée pour les exercices de développé-couché, les squats, le travail de la force, la prise de masse et l'endurance. Taille adaptée à tout public.";;20,00%;3760223791518;août-14;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1453;;KYLIN;BARRE OLYMPIQUE DROITE 2,20M;STRAIGHT OLYMPIC BAR 2,20M;PIECE;$52,00;47,27 €;15%;54,36 €;54,36 €;170,00 €;68,02%; 204,00 € ;119,00 €;-30,00%;54,32%; 114,75 € ;-32,50%;50,13%;20;20,20;MUSCULATION;Longueur: 220cm, Diamètre: 50mm, Charge maximale: 350kg;707600;"Barre olympique droite chromée pour les entraînements de musculation intensive.Utilisée pour les exercices de développé-couché, les squats, le travail de la force, la prise de masse et l'endurance. Taille adaptée à tout public.";;20,00%;3760223791525;août-13;0,025;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537;609 885;AMAYA;BARRE STABFIT;Stick;PIECE;;8,29 €;10%;9,12 €;9,12 €;22,77 €;59,96%; 27,32 € ;19,92 €;-12,50%;54,24%; 18,79 € ;-17,50%;48,92%;2;1,4;FITNESS;Longueur: 42cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2399;;HELISPORTS;BARRES D'HALTERES 50MM;Kroon OB-20 Barre d'haltères;PAIRE;;39,76 €;10%;43,74 €;43,74 €;84,00 €;47,93%; 100,80 € ;79,80 €;-5,00%;45,19%;79,80 €;-5,00%;42,31%;10,7;11,00;MUSCULATION;;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1460;MS3213;WOHLSTAND;BASE A PICOTS BLEUE;MASSAGE CUSHION;PIECE;$3,76;3,42 €;15%;3,93 €;3,93 €;11,66 €;66,29%; 13,99 € ;9,91 €;-15,00%;60,34%; 9,33 € ;-20,00%;55,64%;1;1,20;MÉTHODES DOUCES;Diamètre : 32 cm;707600;"La base à picots est un plateau gonflé d’air conçu pour les exercices d’équilibre et de coordination.Les picots permettent une meilleure perception des mouvements, une stimulation de la circulation sanguine et des capteurs sensoriels de la plante de pied.Outil indispensable des thérapeutes et des préparateurs physiques.";;20,00%;3760223791075;août-13;0,0095304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1469;MS3213;WOHLSTAND;BASE A PICOTS GRISE;MASSAGE CUSHION;PIECE;$3,76;3,42 €;15%;3,93 €;3,93 €;11,66 €;66,29%; 13,99 € ;9,91 €;-15,00%;60,34%; 9,33 € ;-20,00%;55,64%;1;1,20;MÉTHODES DOUCES;Diamètre : 32 cm;707600;"La base à picots est un plateau gonflé d’air conçu pour les exercices d’équilibre et de coordination.Les picots permettent une meilleure perception des mouvements, une stimulation de la circulation sanguine et des capteurs sensoriels de la plante de pied.Outil indispensable des thérapeutes et des préparateurs physiques.";;20,00%;3760223793710;août-16;0,0095304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783;MB405;METAL BOXE;BASE DE FRAPPE AVEC COULISSEAU;;PIECE;;232,87 €;;232,87 €;232,87 €;415,83 €;44,00%; 499,00 € ;415,83 €;;44,00%; 395,04 € ;-5,00%;37,95%;;20,00;FITNESS;100x60cm. Réglable sur 25cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2718;510 802;AMAYA;BASE POUR BALLON;Base for balls;PIECE;;13,88 €;10%;15,26 €;15,26 €;29,01 €;47,39%; 34,81 € ;29,01 €;;47,39%; 27,56 € ;-5,00%;41,70%;;1;;;707600;Compatible diamètres 45,55,65,75,85cm;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1767A;;AZUNI;BATON DE MASSAGE;BATONS DE BOIS PAR 10;PIECE;$3,90;3,55 €;15%;4,08 €;4,08 €;15,00 €;72,82%; 18,00 € ;13,88 €;-7,50%;70,61%; 13,13 € ;-12,50%;67,30%;0,2;0,40;MÉTHODES DOUCES;;707600;;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1470;;SKYLINE;BATONS DE BOIS 120CM;BATONS DE BOIS PAR 10;PIECE;$0,17;0,15 €;15%;0,18 €;0,18 €;2,30 €;92,36%; 2,76 € ;1,78 €;-22,50%;90,15%; 1,67 € ;-27,50%;88,91%;0,29;0,30;COACHING;120cm, Diamètre: 24mm;707600;"Le bâton de bois permet au coach sportif de favoriser le travail des épaules et des abdominaux, ainsi que de faire exécuter des exercices d'équilibre et d'assouplissement.Touché confort pour une excellente prise en main.";;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1461;;SKYLINE;BATONS DE BOIS 120CM PAR 10;BATONS DE BOIS PAR 10;LOT DE 10;$1,68;1,53 €;15%;1,76 €;1,76 €;23,00 €;92,36%; 27,60 € ;17,83 €;-22,50%;90,15%; 16,68 € ;-27,50%;88,91%;2,9;3,00;COACHING;120cm, Diamètre: 24mm;707600;"Le bâton de bois permet au coach sportif de favoriser le travail des épaules et des abdominaux, ainsi que de faire exécuter des exercices d'équilibre et d'assouplissement.Touché confort pour une excellente prise en main.";;20,00%;3760223792348;août-12;0,007954;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1471;;SKYLINE;BATONS DE BOIS 140CM;BATONS DE BOIS PAR 10;PIECE;$0,41;0,37 €;15%;0,43 €;0,43 €;2,90 €;85,15%; 3,48 € ;2,25 €;-22,50%;80,84%; 2,10 € ;-27,50%;78,44%;0,35;0,37;COACHING;;707600;"Le bâton de bois permet au coach sportif de favoriser le travail des épaules et des abdominaux, ainsi que de faire exécuter des exercices d'équilibre et d'assouplissement.Touché confort pour une excellente prise en main.";;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
